Uid,Song,Play count,Like count,Share count,Catagory,Publish time
MrLH_Band,588754,41,1,0,Metal,2019/7/24
MrLH_Band,587421,95,6,0,Metal,2019/7/14
MrLH_Band,587333,66,4,0,Metal,2019/7/12
Mr_KIRA,664894,108,3,3,Hip hop / Rap,2021/11/11
Mr_KIRA,663982,70,3,3,Hip hop / Rap,2021/10/28
Mr_KIRA,662343,210,7,9,Electronic,2021/10/8
Mr_KIRA,645359,44,2,1,Electronic,2021/5/11
Mr_KIRA,607204,213,3,0,Electronic,2020/3/6
Mr_KIRA,596584,1323,16,0,Electronic,2019/10/19
Mr_KIRA,594190,273,5,1,Electronic,2019/9/10
Mr_KIRA,591874,1076,3,0,Electronic,2019/8/15
Mr_KIRA,591873,1313,43,1,Electronic,2019/8/15
Muniyu,571931,1233,37,0,Pop,2019/1/4
Muniyu,571932,1331,44,1,World,2019/1/4
Muniyu,571934,5111,212,2,Jazz,2019/1/4
Muniyu,571933,1121,35,2,Pop,2019/1/4
Muniyu,567128,1414,39,0,World,2018/10/16
Muniyu,567129,1664,36,2,Pop,2018/10/16
Muniyu,567130,1082,19,0,Pop,2018/10/16
Muniyu,567127,6213,94,0,Pop,2018/10/16
Muniyu,559298,1559,29,1,Pop,2018/6/29
Muniyu,359484,1990,30,0,Pop,2015/11/27
Myloverseyes18,650752,10407,414,82,Folk,2021/6/17
Myloverseyes18,613031,31075,879,37,Pop,2020/5/20
Myloverseyes18,607595,194921,3640,135,Pop,2020/3/18
Myloverseyes18,595768,13112,454,16,Singer / Songwriter,2019/10/6
Myloverseyes18,595182,47472,1405,20,Pop,2019/9/29
Myloverseyes18,588570,57945,1343,49,Pop,2019/7/23
Myloverseyes18,587519,417252,6778,240,Folk,2019/7/15
Myloverseyes18,586392,143794,2527,47,Folk,2019/7/3
Myloverseyes18,582655,51017,1235,9,Reggae / Funk,2019/5/22
Myloverseyes18,580957,149026,2145,24,Folk,2019/5/1
Myloverseyes18,577279,37520,822,14,Folk,2019/3/20
NCCU_heyin,671371,2669,130,10,Hip hop / Rap,2022/1/31
NCCU_heyin,671372,3778,177,18,Hip hop / Rap,2022/1/31
NCCU_heyin,671373,16731,642,116,Hip hop / Rap,2022/1/31
NCCU_heyin,671374,4164,199,18,Hip hop / Rap,2022/1/31
NCCU_heyin,647694,31789,1120,96,Hip hop / Rap,2021/5/28
NCCU_heyin,647701,24360,921,107,Hip hop / Rap,2021/5/28
NCCU_heyin,647704,167975,4960,864,Hip hop / Rap,2021/5/28
NICETIM,672162,1762,75,39,Hip hop / Rap,2022/2/13
NICETIM,668379,444,19,9,Hip hop / Rap,2021/12/28
NICETIM,656226,273,18,7,Hip hop / Rap,2021/8/7
NICETIM,652408,581,34,37,Hip hop / Rap,2021/7/1
NICETIM,630508,490,25,5,Hip hop / Rap,2020/12/21
NICETIM,625581,519,29,14,Hip hop / Rap,2020/10/13
NICETIM,624677,893,43,15,Hip hop / Rap,2020/10/2
NOband,211804,8098,107,0,Rock,2014/4/21
NOband,207597,31604,498,11,R&B / Soul,2014/2/14
NOband,207596,92488,1306,16,R&B / Soul,2014/2/14
NOband,198863,11019,146,2,Folk,2013/9/21
NOband,198240,4326,51,0,Reggae / Funk,2013/9/4
NOband,194831,5610,28,0,R&B / Soul,2013/7/1
NOband,190672,8546,131,0,Folk,2013/4/28
NOband,188986,4871,73,1,R&B / Soul,2013/3/27
NOband,188985,8187,167,7,Alternative,2013/3/27
NOband,188984,3790,47,1,Rock,2013/3/27
NOband,188983,10416,244,5,Folk,2013/3/27
NOband,185951,5066,26,0,Reggae / Funk,2013/1/31
NOband,181194,2751,22,0,Folk,2012/11/11
NOband,177959,1499,10,0,Reggae / Funk,2012/9/24
NOband,177444,1914,7,1,Rock,2012/9/16
NOband,166556,1806,13,0,R&B / Soul,2012/4/23
NOband,165575,5441,25,0,Rock,2012/4/8
Negusante,680389,926,76,37,Pop,2022/4/9
Negusante,673457,3465,190,67,R&B / Soul,2022/2/19
NightZ,578863,323,1,3,Hip hop / Rap,2019/4/1
NightZ,574023,207,1,3,Hip hop / Rap,2019/2/8
NightZ,554258,3739,10,0,Hip hop / Rap,2018/4/16
Nikar2020,642865,68,6,6,Electronic,2021/4/14
Nikar2020,642062,63,7,7,Electronic,2021/4/7
Nikar2020,640673,84,8,8,Electronic,2021/3/30
Nikar2020,639186,127,8,7,Electronic,2021/3/23
Niki_notnikii,664788,193,15,27,Hip hop / Rap,2021/11/11
Niki_notnikii,607982,85,8,0,Pop,2020/3/17
Niki_notnikii,607782,3712,150,15,R&B / Soul,2020/3/14
Noborusan,635779,13,3,0,R&B / Soul,2021/2/18
Noborusan,608762,27,5,2,Hip hop / Rap,2020/3/24
Noborusan,605734,45,3,0,Hip hop / Rap,2020/2/22
Noborusan,605727,18,3,0,R&B / Soul,2020/2/22
Noborusan,602759,63,5,0,R&B / Soul,2020/1/8
Noborusan,596337,59,5,0,Electronic,2019/10/15
Noborusan,594888,33,5,0,R&B / Soul,2019/9/22
Noborusan,591751,1450,42,2,R&B / Soul,2019/8/14
Noborusan,587134,774,35,0,Hip hop / Rap,2019/7/10
Noborusan,586637,124,8,0,Hip hop / Rap,2019/7/6
Noborusan,586406,1317,23,2,Hip hop / Rap,2019/7/3
Noborusan,582639,1077,38,2,R&B / Soul,2019/5/22
Noborusan,581041,1742,55,0,R&B / Soul,2019/5/1
Noborusan,580919,2484,110,7,R&B / Soul,2019/4/30
Noborusan,580897,725,23,0,Hip hop / Rap,2019/4/30
Noborusan,580887,1149,51,0,Hip hop / Rap,2019/4/30
Noborusan,576911,290,13,0,R&B / Soul,2019/3/14
Noodles20170423,663966,767,36,15,Hip hop / Rap,2021/10/28
Noodles20170423,661255,1615,83,24,Hip hop / Rap,2021/9/24
Noodles20170423,627890,463,33,4,Hip hop / Rap,2021/3/10
Noodles20170423,603578,1199,34,2,Hip hop / Rap,2020/1/24
Noodles20170423,603580,5088,176,26,Hip hop / Rap,2020/1/24
Noodles20170423,603581,518,30,3,Hip hop / Rap,2020/1/24
Noodles20170423,603583,406,13,1,Hip hop / Rap,2020/1/24
Noodles20170423,603584,662,16,0,Hip hop / Rap,2020/1/24
Noodles20170423,603585,320,16,1,Hip hop / Rap,2020/1/24
Noodles20170423,603586,1229,30,1,Hip hop / Rap,2020/1/24
Noodles20170423,603587,233,11,0,Hip hop / Rap,2020/1/24
Noodles20170423,603589,901,28,1,Hip hop / Rap,2020/1/24
Noodles20170423,602389,10578,330,24,Hip hop / Rap,2020/1/2
Noodles20170423,592299,1862,30,1,Hip hop / Rap,2019/8/19
Noodles20170423,583972,710,30,1,Hip hop / Rap,2019/6/6
Noodles20170423,569099,6946,232,3,Hip hop / Rap,2018/11/21
Noodles20170423,565557,7623,295,12,Hip hop / Rap,2018/9/15
Noodles20170423,563841,10079,246,11,Hip hop / Rap,2018/8/17
Norton_Street,644166,1454,102,25,Pop,2021/4/28
Norton_Street,642244,1341,83,17,Pop,2021/4/7
Norton_Street,642226,779,48,9,Alternative,2021/4/7
Norton_Street,622559,4235,231,86,R&B / Soul,2020/9/5
Norton_Street,609826,1442,51,7,Alternative,2020/3/30
Not_Yet_1,597931,2539,108,4,Reggae / Funk,2019/11/13
Not_Yet_1,587943,3578,161,8,Rock,2019/7/20
OFF_THE_RECORD_official,680468,5,1,0,Hip hop / Rap,2022/4/9
OFF_THE_RECORD_official,680467,2,0,0,Hip hop / Rap,2022/4/9
OFF_THE_RECORD_official,679456,529,29,2,Hip hop / Rap,2022/3/31
OFF_THE_RECORD_official,676204,34,2,2,Hip hop / Rap,2022/3/12
OFF_THE_RECORD_official,676205,43,3,3,Hip hop / Rap,2022/3/12
OFF_THE_RECORD_official,676206,731,46,2,Hip hop / Rap,2022/3/12
OFF_THE_RECORD_official,676209,6,2,0,Hip hop / Rap,2022/3/12
OFF_THE_RECORD_official,676210,1641,121,12,Hip hop / Rap,2022/3/12
OFF_THE_RECORD_official,676211,24,2,0,Hip hop / Rap,2022/3/12
OFF_THE_RECORD_official,673009,20,2,0,Hip hop / Rap,2022/2/20
OFF_THE_RECORD_official,662976,87,6,8,Hip hop / Rap,2021/10/16
OFF_THE_RECORD_official,650143,10,0,0,Hip hop / Rap,2021/6/11
OFF_THE_RECORD_official,641567,25,3,5,Hip hop / Rap,2021/4/5
OFF_THE_RECORD_official,640313,492,29,8,Hip hop / Rap,2021/3/28
OFF_THE_RECORD_official,633343,7,0,0,Hip hop / Rap,2021/1/18
OFF_THE_RECORD_official,627442,71,5,1,Hip hop / Rap,2020/11/5
OFF_THE_RECORD_official,627427,104,3,1,Hip hop / Rap,2020/11/5
OFF_THE_RECORD_official,611740,90,5,0,Hip hop / Rap,2020/4/22
OFF_THE_RECORD_official,600757,71,1,0,Hip hop / Rap,2019/12/15
OFF_THE_RECORD_official,598065,83,1,1,Hip hop / Rap,2019/11/9
OFF_THE_RECORD_official,596864,102,5,0,Hip hop / Rap,2019/10/23
OFF_THE_RECORD_official,596677,131,5,1,Hip hop / Rap,2019/10/20
OFF_THE_RECORD_official,594786,40,2,0,Hip hop / Rap,2019/9/20
OFF_THE_RECORD_official,577799,149,7,0,Hip hop / Rap,2019/3/24
OFF_THE_RECORD_official,575001,64,3,0,Hip hop / Rap,2019/2/23
OFF_THE_RECORD_official,571888,89,4,0,Hip hop / Rap,2019/1/4
OFF_THE_RECORD_official,569269,277,19,1,Hip hop / Rap,2018/11/24
OFF_THE_RECORD_official,566571,95,4,0,Hip hop / Rap,2018/10/6
OFF_THE_RECORD_official,565799,298,12,0,Hip hop / Rap,2018/9/22
OFF_THE_RECORD_official,564385,105,3,0,Hip hop / Rap,2018/8/25
OFF_THE_RECORD_official,562500,59,3,0,Hip hop / Rap,2018/8/2
OFF_THE_RECORD_official,561845,478,17,1,Hip hop / Rap,2018/7/27
OFF_THE_RECORD_official,560955,1802,59,2,Hip hop / Rap,2018/7/20
OFF_THE_RECORD_official,560354,32,3,0,Hip hop / Rap,2018/7/12
OFF_THE_RECORD_official,559644,25,3,0,Hip hop / Rap,2018/7/3
OSA,571807,3180,163,9,R&B / Soul,2019/1/3
OSA,571805,2868,132,4,R&B / Soul,2019/1/3
OSA,571804,2207,97,4,R&B / Soul,2019/1/3
OSA,571802,6346,265,6,R&B / Soul,2019/1/3
Oberka,666680,95,5,0,Electronic,2021/12/15
Oberka,666681,60,3,1,Electronic,2021/12/15
Oberka,666682,88,3,1,Electronic,2021/12/15
Oberka,666683,63,2,0,Electronic,2021/12/15
Oberka,666685,640,32,6,Electronic,2021/12/15
Oberka,666686,82,4,0,Electronic,2021/12/15
Oberka,666687,87,5,0,Electronic,2021/12/15
Oberka,666688,87,2,0,Electronic,2021/12/15
Oberka,666689,61,3,0,Electronic,2021/12/15
Oberka,666690,78,3,0,Electronic,2021/12/15
Oberka,666691,81,4,0,Electronic,2021/12/15
Oberka,666692,107,1,0,Electronic,2021/12/15
Oberka,666693,131,7,0,Electronic,2021/12/15
Oberka,663253,293,11,1,Electronic,2021/10/20
Oberka,663175,136,5,3,Electronic,2021/10/19
Oberka,662873,38,2,2,Electronic,2021/10/15
Oberka,662792,9,0,1,Electronic,2021/10/14
Oberka,662791,208,16,2,Electronic,2021/10/14
Oberka,662790,95,3,2,Electronic,2021/10/14
Oberka,662789,266,12,1,Electronic,2021/10/14
Oberka,662690,9,0,1,Electronic,2021/10/13
Oberka,662612,218,5,4,Electronic,2021/10/12
OldSlutDistortion,674138,17713,745,154,Rock,2022/3/1
OldSlutDistortion,668343,4662,228,75,Rock,2021/12/30
OldSlutDistortion,647998,15440,684,171,Rock,2021/6/7
OldSlutDistortion,646896,64428,2146,619,Rock,2021/5/24
OldSlutDistortion,621000,37274,997,233,Rock,2020/8/19
OldSlutDistortion,618014,61177,1470,372,Rock,2020/7/8
OldSlutDistortion,603236,27462,665,42,Rock,2020/1/17
OldSlutDistortion,603234,28698,756,85,Rock,2020/1/17
OldSlutDistortion,603233,36367,1170,132,Rock,2020/1/17
OldSlutDistortion,603232,223453,6105,909,Rock,2020/1/17
OldSlutDistortion,603231,23697,582,78,Rock,2020/1/17
OldSlutDistortion,559917,42155,1339,143,Dance,2018/7/8
OldSlutDistortion,559666,19909,731,80,Folk,2018/7/4
OldSlutDistortion,559664,71924,2078,450,Metal,2018/7/4
OldSlutDistortion,532041,20746,505,34,Pop,2017/10/12
OldSlutDistortion,392276,18530,567,80,Rock,2017/1/14
OldSlutDistortion,392271,35177,909,75,Rock,2017/1/14
Onstudio,657981,2386,151,13,Folk,2021/8/21
Onstudio,657982,1738,134,9,Folk,2021/8/21
Onstudio,657983,11912,569,57,Folk,2021/8/21
Onstudio,657984,2081,136,10,Folk,2021/8/21
Onstudio,657985,2528,157,27,Folk,2021/8/21
Onstudio,657986,4694,273,43,Folk,2021/8/21
Onstudio,649045,3757,239,44,R&B / Soul,2021/6/4
Onstudio,631455,21002,898,90,R&B / Soul,2020/12/29
Onstudio,631456,10990,435,52,R&B / Soul,2020/12/29
Onstudio,624046,22042,883,156,Folk,2020/9/24
Onstudio,614153,62412,1878,81,R&B / Soul,2020/5/23
Onstudio,610773,63966,1973,116,Pop,2020/4/11
Onstudio,607694,32182,1113,43,Hip hop / Rap,2020/3/13
Onstudio,601400,145085,3185,77,Hip hop / Rap,2019/12/23
Onstudio,596558,119022,2916,56,Hip hop / Rap,2019/10/19
Onstudio,596387,4067,92,3,Dance,2019/10/16
Onstudio,596386,1818,27,0,Dance,2019/10/16
Onstudio,596385,867,26,0,Dance,2019/10/16
Onstudio,596384,1268,13,0,Dance,2019/10/16
Onstudio,596383,660,17,1,Dance,2019/10/16
Onstudio,596382,1030,43,1,Dance,2019/10/16
Onstudio,596381,2140,70,1,Dance,2019/10/16
Onstudio,596380,983,21,1,Dance,2019/10/16
Onstudio,593842,17675,644,20,R&B / Soul,2019/9/6
Onstudio,590957,377740,8327,322,Hip hop / Rap,2019/8/9
Onstudio,570175,17327,645,12,Hip hop / Rap,2018/12/9
Onstudio,570096,285820,10717,358,Electronic,2018/12/7
Onstudio,568910,3980,152,2,Hip hop / Rap,2018/11/19
Onstudio,568562,1614,31,0,Electronic,2018/11/13
Onstudio,568493,18356,638,24,Rock,2018/11/12
Onstudio,568471,7060,339,4,Singer / Songwriter,2018/11/12
Onstudio,568470,948,15,0,Hip hop / Rap,2018/11/12
Onstudio,566588,137122,5593,188,Singer / Songwriter,2018/10/7
Onstudio,566499,11235,472,5,R&B / Soul,2018/10/5
Onstudio,538936,2849,79,0,World,2017/11/7
Onstudio,537636,1594,29,0,Hip hop / Rap,2017/11/2
Onstudio,537291,189719,5549,255,Hip hop / Rap,2017/10/31
Onstudio,535536,12268,503,3,R&B / Soul,2017/10/24
Onstudio,384776,5085,144,2,Soundtrack / New age,2016/12/7
Onstudio,362179,6062,182,1,Soundtrack / New age,2016/1/5
Onstudio,362174,3269,116,1,Hip hop / Rap,2016/1/5
OvertoneTW,666379,223,13,3,Blues,2021/12/1
OvertoneTW,666378,125,5,0,Blues,2021/12/1
OvertoneTW,640488,134,15,7,Rock,2021/3/30
OvertoneTW,623416,72,0,1,Reggae / Funk,2020/9/16
OvertoneTW,623417,8,0,0,Reggae / Funk,2020/9/16
OvertoneTW,623418,35,0,0,Rock,2020/9/16
OvertoneTW,623419,21,1,0,Blues,2020/9/16
OvertoneTW,623420,30,0,0,Blues,2020/9/16
OvertoneTW,623421,10,0,1,Reggae / Funk,2020/9/16
OvertoneTW,623422,18,0,0,Rock,2020/9/16
OvertoneTW,623423,21,0,0,Rock,2020/9/16
OvertoneTW,600386,2369,100,7,Rock,2019/12/10
OvertoneTW,600396,1330,45,0,Rock,2019/12/10
OvertoneTW,600395,5387,193,8,Blues,2019/12/10
OvertoneTW,600394,2037,44,4,Reggae / Funk,2019/12/10
OvertoneTW,600393,1173,50,3,Blues,2019/12/10
OvertoneTW,600392,1350,32,0,Rock,2019/12/10
OvertoneTW,600391,831,38,2,Rock,2019/12/10
OvertoneTW,600390,1529,40,0,Blues,2019/12/10
OvertoneTW,600389,1106,48,4,Reggae / Funk,2019/12/10
OvertoneTW,600388,2164,58,5,Blues,2019/12/10
OvertoneTW,600387,2367,63,6,R&B / Soul,2019/12/10
OvertoneTW,598492,2263,74,0,Rock,2019/11/15
OvertoneTW,598488,2334,85,1,Rock,2019/11/15
OvertoneTW,593555,1402,35,0,Blues,2019/9/2
OvertoneTW,208704,3566,64,0,Rock,2014/3/5
OvertoneTW,205584,3645,49,0,Blues,2014/1/11
OvertoneTW,191954,7761,141,2,Reggae / Funk,2013/5/18
OvertoneTW,187179,4152,50,2,Rock,2013/2/26
OvertoneTW,181259,3356,34,0,Reggae / Funk,2012/11/13
OvertoneTW,169814,3589,39,1,Reggae / Funk,2012/6/6
OvertoneTW,169793,2299,18,0,Alternative,2012/6/5
OvertoneTW,169792,2464,31,0,Rock,2012/6/5
OvertoneTW,169791,2281,20,0,Alternative,2012/6/5
OvertoneTW,169790,2907,31,1,Blues,2012/6/5
OvertoneTW,164958,7969,156,3,Rock,2012/3/30
PhilipYoung,588481,2927,157,7,Hip hop / Rap,2019/7/23
PhilipYoung,587540,2340,83,2,Alternative,2019/7/15
PhilipYoung,574330,3899,124,5,Hip hop / Rap,2019/2/13
PhilipYoung,572908,6457,265,1,Electronic,2019/1/22
PhilipYoung,567191,4203,185,6,Hip hop / Rap,2018/10/17
PhilipYoung,563351,1713,54,1,Hip hop / Rap,2018/8/12
PhilipYoung,561850,8914,389,19,Hip hop / Rap,2018/7/27
PhilipYoung,541662,9873,300,5,Hip hop / Rap,2017/11/19
PhilipYoung,531874,14171,415,6,Hip hop / Rap,2017/10/11
PhilipYoung,524381,9672,254,16,Hip hop / Rap,2017/9/12
PhilipYoung,524371,12797,283,19,Hip hop / Rap,2017/9/12
PhilipYoung,524366,4089,113,5,Hip hop / Rap,2017/9/12
PhilipYoung,524361,29236,1113,76,Hip hop / Rap,2017/9/12
PhilipYoung,524356,6369,160,4,Hip hop / Rap,2017/9/12
PhilipYoung,515851,1539,56,0,Hip hop / Rap,2017/8/20
PhilipYoung,515846,4325,90,1,Hip hop / Rap,2017/8/20
PhilipYoung,515841,3403,74,2,Hip hop / Rap,2017/8/20
PhilipYoung,515836,1113,30,0,Hip hop / Rap,2017/8/20
Piper_peng,661582,39,4,2,Hip hop / Rap,2021/9/29
Piper_peng,633052,549,23,22,R&B / Soul,2021/2/1
Piper_peng,633047,170,7,2,Hip hop / Rap,2021/1/15
Piper_peng,633048,214,10,1,Hip hop / Rap,2021/1/15
Piper_peng,633049,394,22,11,Hip hop / Rap,2021/1/15
Piper_peng,633046,129,4,0,Hip hop / Rap,2021/1/15
Piper_peng,633045,6755,332,67,Hip hop / Rap,2021/1/15
Piper_peng,633044,274,14,6,Hip hop / Rap,2021/1/15
Piper_peng,633050,278,15,2,Hip hop / Rap,2021/1/15
PoC,669606,27,1,1,Pop,2022/1/10
PoC,669605,73,2,0,Pop,2022/1/9
PoC,669603,6,1,0,Hip hop / Rap,2022/1/9
PoC,669601,45,2,0,Hip hop / Rap,2022/1/9
PoC,669600,3,1,0,Rock,2022/1/9
PoC,669598,6,0,0,Hip hop / Rap,2022/1/9
PoC,669597,19,1,0,Hip hop / Rap,2022/1/9
PoC,667953,14,1,0,Hip hop / Rap,2021/12/23
PoC,650462,37,5,1,Hip hop / Rap,2021/6/14
PoC,584821,790,38,1,Hip hop / Rap,2019/6/16
PoC,579648,3754,129,3,Hip hop / Rap,2019/4/13
PoC,569599,4498,137,6,Hip hop / Rap,2018/11/28
PoC,565842,1544,49,3,Hip hop / Rap,2018/9/23
Pony5ibe,633420,5329,260,33,Hip hop / Rap,2021/1/20
Pony5ibe,632476,4428,170,22,Hip hop / Rap,2021/1/9
Pony5ibe,632477,5617,270,40,Hip hop / Rap,2021/1/9
Pony5ibe,631452,9522,318,77,Hip hop / Rap,2020/12/29
Pony5ibe,631317,9685,417,63,Hip hop / Rap,2020/12/28
Pony5ibe,626394,78005,2769,658,Hip hop / Rap,2020/10/24
Pony5ibe,625381,2620,90,13,Hip hop / Rap,2020/10/10
Pony5ibe,580815,5156,74,0,Hip hop / Rap,2019/4/30
Pony5ibe,580814,45929,1324,85,Hip hop / Rap,2019/4/30
Pony5ibe,580813,34202,1104,50,Hip hop / Rap,2019/4/30
Pony5ibe,580812,20107,741,27,Hip hop / Rap,2019/4/30
Pony5ibe,580811,16917,684,17,Hip hop / Rap,2019/4/30
Pony5ibe,580810,5983,100,1,Hip hop / Rap,2019/4/30
ProgressiveGuava,582574,11166,227,9,Hip hop / Rap,2019/5/21
PuFFcorn,674203,610,68,4,Electronic,2022/2/25
PuFFcorn,667455,242,29,2,Electronic,2021/12/17
PuFFcorn,665054,234,13,1,Electronic,2021/11/12
PuFFcorn,652293,958,60,7,Electronic,2021/6/30
PuFFcorn,635978,5061,272,22,Electronic,2021/2/19
PuFFcorn,628952,862,54,3,Electronic,2020/11/27
PuFFcorn,620723,695,40,1,Electronic,2020/8/14
PuFFcorn,618525,1203,33,2,Electronic,2020/7/15
PuFFcorn,616026,4350,214,8,Electronic,2020/6/14
PuFFcorn,610965,1779,72,0,Electronic,2020/4/15
PuFFcorn,610125,6661,352,8,Electronic,2020/4/3
PuFFcorn,607621,1210,67,1,Electronic,2020/3/13
PuFFcorn,603224,2576,132,7,Dance,2020/1/17
PuFFcorn,588895,4082,235,1,Electronic,2019/7/26
PuFFcorn,587882,913,34,0,Electronic,2019/7/19
PuFFcorn,587881,171,10,0,Hip hop / Rap,2019/7/19
PuFFcorn,587879,1220,31,2,Jazz,2019/7/19
PuFFcorn,587877,124,6,0,Hip hop / Rap,2019/7/19
PuFFcorn,585385,1526,39,0,Electronic,2019/6/23
PuFFcorn,585384,556,27,0,Electronic,2019/6/23
PuFFcorn,585383,2095,110,0,Electronic,2019/6/23
PuFFcorn,552853,3446,197,7,Electronic,2018/4/1
PuFFcorn,546508,1701,41,0,Electronic,2018/1/13
PuFFcorn,546507,533,39,2,Electronic,2018/1/12
PuFFcorn,546184,698,28,0,Electronic,2018/1/4
QueenQuinn,681616,148,19,7,Pop,2022/4/19
QueenQuinn,668055,189,20,5,Folk,2021/12/24
QueenQuinn,663350,757,65,1,Pop,2021/10/21
QueenQuinn,661228,330,36,2,Alternative,2021/9/23
QueenQuinn,657980,1004,83,9,Singer / Songwriter,2021/8/21
QueenQuinn,656903,761,42,5,Singer / Songwriter,2021/8/11
QueenQuinn,656532,605,34,14,Hip hop / Rap,2021/8/8
QueenQuinn,651955,920,62,6,Singer / Songwriter,2021/6/27
QueenQuinn,645137,643,41,6,Alternative,2021/5/8
QueenQuinn,636738,480,43,3,Folk,2021/3/1
QueenQuinn,636648,359,32,5,Singer / Songwriter,2021/2/28
QueenQuinn,635397,471,35,1,Pop,2021/2/10
QueenQuinn,634467,499,44,8,Alternative,2021/1/30
QueenQuinn,630226,596,47,8,Alternative,2020/12/15
QueenQuinn,628654,1582,79,18,Singer / Songwriter,2020/11/23
QueenQuinn,627937,1466,57,11,Alternative,2020/11/13
QueenQuinn,624521,3784,178,18,Alternative,2020/9/30
QueenQuinn,624173,1490,67,16,Alternative,2020/9/26
QueenQuinn,621658,9120,374,101,Hip hop / Rap,2020/8/26
QueenQuinn,621047,1575,67,9,Alternative,2020/8/19
QueenQuinn,619420,3808,206,13,Post rock,2020/7/29
QueenQuinn,618557,5263,239,116,Alternative,2020/7/16
QueenQuinn,618548,856,54,11,Hip hop / Rap,2020/7/15
QueenQuinn,618547,1162,52,5,Folk,2020/7/15
QueenQuinn,618546,369,32,4,Hip hop / Rap,2020/7/15
QueenQuinn,618545,639,29,3,Alternative,2020/7/15
QueenQuinn,618544,383,30,1,Folk,2020/7/15
QueenQuinn,618543,610,26,1,Alternative,2020/7/15
QueenQuinn,618542,345,25,0,Pop,2020/7/15
QueenQuinn,618541,1210,48,8,Alternative,2020/7/15
QueenQuinn,618540,278,29,3,Alternative,2020/7/15
QueenQuinn,618539,619,30,5,Pop,2020/7/15
QueenQuinn,618538,5923,242,32,Alternative,2020/7/15
QueenQuinn,618537,428,25,3,Singer / Songwriter,2020/7/15
Qzzy,664872,20879,336,31,Electronic,2021/11/10
Qzzy,651087,19187,378,47,Dance,2021/6/22
Qzzy,638289,4373,291,56,Dance,2021/3/17
Qzzy,630359,4520,290,58,Dance,2020/12/17
R4ly,616156,25990,559,40,Hip hop / Rap,2020/6/15
RATA,593539,153,3,6,ACG,2019/9/2
RATA,587062,680,17,21,ACG,2019/7/9
RATA,587061,47,0,0,Blues,2019/7/9
RATA,558971,191,6,0,World,2018/6/26
RATA,493457,26,0,0,Blues,2017/6/16
RATA,493447,8,0,0,Electronic,2017/6/16
RATA,493442,61,1,0,Rock,2017/6/16
RATA,373907,168,2,0,Electronic,2016/8/14
RATA,373036,948,26,5,World,2016/7/31
REX_bbk,581843,534,23,2,Hip hop / Rap,2019/5/11
REX_bbk,576891,1155,51,2,Hip hop / Rap,2019/3/14
REX_bbk,571732,3136,104,0,Hip hop / Rap,2019/1/1
REX_bbk,567252,6942,197,2,Hip hop / Rap,2018/10/19
REX_bbk,557522,4394,132,1,Hip hop / Rap,2018/6/4
REX_bbk,555067,6217,153,3,Hip hop / Rap,2018/4/27
Rapguy,668988,2262,124,13,Hip hop / Rap,2022/1/3
Rapguy,660922,6290,345,33,Hip hop / Rap,2021/9/20
Rapguy,635911,82470,2806,638,Hip hop / Rap,2021/2/22
Rapguy,631255,3586,170,16,Hip hop / Rap,2020/12/28
Rapguy,625447,26191,1133,281,Hip hop / Rap,2020/10/12
Rapguy,605883,31577,1205,32,Hip hop / Rap,2020/2/25
Rapguy,601106,196518,5025,142,Hip hop / Rap,2019/12/20
Rapguy,600160,13974,474,6,Hip hop / Rap,2019/12/6
Rapguy,598410,11042,465,15,Hip hop / Rap,2019/11/14
Rapguy,596023,50780,2018,69,Hip hop / Rap,2019/10/11
Rapguy,592307,112669,3139,66,Hip hop / Rap,2019/8/27
Red_pimp,601859,405,13,3,Hip hop / Rap,2019/12/28
Red_pimp,601100,3616,100,17,Hip hop / Rap,2019/12/20
Red_pimp,600677,1205,48,3,Hip hop / Rap,2019/12/14
Red_pimp,598165,1384,33,2,Hip hop / Rap,2019/11/11
Red_pimp,596288,331,15,0,Hip hop / Rap,2019/10/15
Red_pimp,595423,800,19,0,Hip hop / Rap,2019/10/1
Red_pimp,595419,303,11,0,Hip hop / Rap,2019/10/1
Red_pimp,593657,816,26,2,Hip hop / Rap,2019/9/3
Red_pimp,588730,87,8,1,Hip hop / Rap,2019/7/24
Red_pimp,582876,553,12,2,Hip hop / Rap,2019/5/25
Red_pimp,568440,350,14,2,Hip hop / Rap,2018/11/11
RobotSwing,650902,16727,511,131,R&B / Soul,2021/6/18
RobotSwing,642251,4446,220,55,R&B / Soul,2021/4/7
RobotSwing,642253,1218,71,28,Reggae / Funk,2021/4/7
RobotSwing,609179,1866,90,23,R&B / Soul,2020/3/25
RobotSwing,578047,2685,109,31,R&B / Soul,2019/3/25
Rock4ever,653144,1059,53,25,Soundtrack / New age,2021/7/7
Rock4ever,652719,1923,93,33,Electronic,2021/7/3
Rock4ever,652351,505,47,22,Jazz,2021/6/30
Rock4ever,651794,2710,143,63,R&B / Soul,2021/6/26
Rock4ever,651487,1230,82,31,Blues,2021/6/23
Rock4ever,651108,1770,85,35,Soundtrack / New age,2021/6/19
Rock4ever,650237,5026,240,128,Folk,2021/6/12
Rommyrollin,679876,1915,137,27,Pop,2022/4/3
Rommyrollin,676903,1058,76,15,Hip hop / Rap,2022/3/18
Rommyrollin,674768,2850,222,57,Hip hop / Rap,2022/3/2
Rommyrollin,671916,14083,702,176,Hip hop / Rap,2022/2/8
